Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Price,Variant Compare At Price,Variant Taxable,Status,Image Src,Image Position,Cost per item
mizuno-shizuoka-ft-tee-w-w-grey,,,,,,,FALSE,Size,XXL,32EA8C05-05-XXL,26,,TRUE,draft,,,13
mizuno-shizuoka-ft-tee-w-w-grey,,,,,,,FALSE,Size,3XL,32EA8C05-05-3XL,26,,TRUE,draft,,,13
mizuno-shizuoka-ft-tee-w-w-navy,Mizuno - Shizuoka Ft Tee W(w) - Navy,,Mizuno,Apparel & Accessories,Teamwear,"mizuno-teamwear, style-32ea8c05, colour-14, color-navy, vat-standard",FALSE,Size,XS,32EA8C05-14-XS,26,,TRUE,draft,https://www.mizunodirect.com/img_catalog/32EA8C0514.jpg,1,13
mizuno-shizuoka-ft-tee-w-w-navy,,,,,,,FALSE,Size,S,32EA8C05-14-S,26,,TRUE,draft,,,13
mizuno-shizuoka-ft-tee-w-w-navy,,,,,,,FALSE,Size,M,32EA8C05-14-M,26,,TRUE,draft,,,13
mizuno-shizuoka-ft-tee-w-w-navy,,,,,,,FALSE,Size,L,32EA8C05-14-L,26,,TRUE,draft,,,13
mizuno-shizuoka-ft-tee-w-w-navy,,,,,,,FALSE,Size,XL,32EA8C05-14-XL,26,,TRUE,draft,,,13
mizuno-shizuoka-ft-tee-w-w-navy,,,,,,,FALSE,Size,XXL,32EA8C05-14-XXL,26,,TRUE,draft,,,13
mizuno-shizuoka-ft-tee-w-w-navy,,,,,,,FALSE,Size,3XL,32EA8C05-14-3XL,26,,TRUE,draft,,,13
mizuno-shizuoka-ft-polo-w-w-grey,Mizuno - Shizuoka Ft Polo W(w) - Grey,,Mizuno,Apparel & Accessories,Teamwear,"mizuno-teamwear, style-32ea8c06, colour-05, color-grey, vat-standard",FALSE,Size,XS,32EA8C06-05-XS,26,,TRUE,draft,https://www.mizunodirect.com/img_catalog/32EA8C0605.jpg,1,13
mizuno-shizuoka-ft-polo-w-w-grey,,,,,,,FALSE,Size,S,32EA8C06-05-S,26,,TRUE,draft,,,13
mizuno-shizuoka-ft-polo-w-w-grey,,,,,,,FALSE,Size,M,32EA8C06-05-M,26,,TRUE,draft,,,13
mizuno-shizuoka-ft-polo-w-w-grey,,,,,,,FALSE,Size,L,32EA8C06-05-L,26,,TRUE,draft,,,13
mizuno-shizuoka-ft-polo-w-w-grey,,,,,,,FALSE,Size,XL,32EA8C06-05-XL,26,,TRUE,draft,,,13
mizuno-shizuoka-ft-polo-w-w-grey,,,,,,,FALSE,Size,XXL,32EA8C06-05-XXL,26,,TRUE,draft,,,13
mizuno-shizuoka-ft-polo-w-w-grey,,,,,,,FALSE,Size,3XL,32EA8C06-05-3XL,26,,TRUE,draft,,,13
mizuno-shizuoka-ft-polo-w-w-navy,Mizuno - Shizuoka Ft Polo W(w) - Navy,,Mizuno,Apparel & Accessories,Teamwear,"mizuno-teamwear, style-32ea8c06, colour-14, color-navy, vat-standard",FALSE,Size,XS,32EA8C06-14-XS,26,,TRUE,draft,https://www.mizunodirect.com/img_catalog/32EA8C0614.jpg,1,13
mizuno-shizuoka-ft-polo-w-w-navy,,,,,,,FALSE,Size,S,32EA8C06-14-S,26,,TRUE,draft,,,13
mizuno-shizuoka-ft-polo-w-w-navy,,,,,,,FALSE,Size,M,32EA8C06-14-M,26,,TRUE,draft,,,13
mizuno-shizuoka-ft-polo-w-w-navy,,,,,,,FALSE,Size,L,32EA8C06-14-L,26,,TRUE,draft,,,13
mizuno-shizuoka-ft-polo-w-w-navy,,,,,,,FALSE,Size,XL,32EA8C06-14-XL,26,,TRUE,draft,,,13
mizuno-shizuoka-ft-polo-w-w-navy,,,,,,,FALSE,Size,XXL,32EA8C06-14-XXL,26,,TRUE,draft,,,13
mizuno-shizuoka-ft-polo-w-w-navy,,,,,,,FALSE,Size,3XL,32EA8C06-14-3XL,26,,TRUE,draft,,,13
mizuno-wom-core-polo-w-14,Mizuno - Wom Core Polo (w) - 14,,Mizuno,Apparel & Accessories,Teamwear,"mizuno-teamwear, style-32ea7201, colour-14, vat-standard",FALSE,Size,XS,32EA7201-14-XS,26,,TRUE,draft,https://www.mizunodirect.com/img_catalog/32EA7201141.jpg,1,13
mizuno-wom-core-polo-w-14,,,,,,,FALSE,Size,S,32EA7201-14-S,26,,TRUE,draft,,,13
mizuno-wom-core-polo-w-14,,,,,,,FALSE,Size,M,32EA7201-14-M,26,,TRUE,draft,,,13
mizuno-wom-core-polo-w-14,,,,,,,FALSE,Size,L,32EA7201-14-L,26,,TRUE,draft,,,13
mizuno-wom-core-polo-w-14,,,,,,,FALSE,Size,XL,32EA7201-14-XL,26,,TRUE,draft,,,13
mizuno-wom-core-polo-w-14,,,,,,,FALSE,Size,XXL,32EA7201-14-XXL,26,,TRUE,draft,,,13
mizuno-wom-core-polo-w-14,,,,,,,FALSE,Size,3XL,32EA7201-14-3XL,26,,TRUE,draft,,,13
mizuno-wom-core-ss-tee-w-10,Mizuno - Wom Core Ss Tee(w) - 10,,Mizuno,Apparel & Accessories,Teamwear,"mizuno-teamwear, style-32ea7202, colour-10, vat-standard",FALSE,Size,XS,32EA7202-10-XS,26,,TRUE,draft,https://www.mizunodirect.com/img_catalog/32EA7202101.jpg,1,13
mizuno-wom-core-ss-tee-w-10,,,,,,,FALSE,Size,S,32EA7202-10-S,26,,TRUE,draft,,,13
mizuno-wom-core-ss-tee-w-10,,,,,,,FALSE,Size,M,32EA7202-10-M,26,,TRUE,draft,,,13
mizuno-wom-core-ss-tee-w-10,,,,,,,FALSE,Size,L,32EA7202-10-L,26,,TRUE,draft,,,13
mizuno-wom-core-ss-tee-w-10,,,,,,,FALSE,Size,XL,32EA7202-10-XL,26,,TRUE,draft,,,13
mizuno-wom-core-ss-tee-w-10,,,,,,,FALSE,Size,XXL,32EA7202-10-XXL,26,,TRUE,draft,,,13
mizuno-wom-core-ss-tee-w-10,,,,,,,FALSE,Size,3XL,32EA7202-10-3XL,26,,TRUE,draft,,,13
mizuno-wom-core-ss-tee-w-19,Mizuno - Wom Core Ss Tee(w) - 19,,Mizuno,Apparel & Accessories,Teamwear,"mizuno-teamwear, style-32ea7202, colour-19, vat-standard",FALSE,Size,XS,32EA7202-19-XS,26,,TRUE,draft,https://www.mizunodirect.com/img_catalog/32EA7202191.jpg,1,13
mizuno-wom-core-ss-tee-w-19,,,,,,,FALSE,Size,S,32EA7202-19-S,26,,TRUE,draft,,,13
mizuno-wom-core-ss-tee-w-19,,,,,,,FALSE,Size,M,32EA7202-19-M,26,,TRUE,draft,,,13
mizuno-wom-core-ss-tee-w-19,,,,,,,FALSE,Size,L,32EA7202-19-L,26,,TRUE,draft,,,13
mizuno-wom-core-ss-tee-w-19,,,,,,,FALSE,Size,XL,32EA7202-19-XL,26,,TRUE,draft,,,13
mizuno-wom-core-ss-tee-w-19,,,,,,,FALSE,Size,XXL,32EA7202-19-XXL,26,,TRUE,draft,,,13
mizuno-wom-core-ss-tee-w-19,,,,,,,FALSE,Size,3XL,32EA7202-19-3XL,26,,TRUE,draft,,,13
mizuno-wom-auth-singlet-w-14,Mizuno - Wom Auth Singlet(w) - 14,,Mizuno,Apparel & Accessories,Teamwear,"mizuno-teamwear, style-u2ea7301, colour-14, vat-standard",FALSE,Size,XS,U2EA7301-14-XS,26,,TRUE,draft,https://www.mizunodirect.com/img_catalog/U2EA7301141.jpg,1,13
mizuno-wom-auth-singlet-w-14,,,,,,,FALSE,Size,S,U2EA7301-14-S,26,,TRUE,draft,,,13
mizuno-wom-auth-singlet-w-14,,,,,,,FALSE,Size,M,U2EA7301-14-M,26,,TRUE,draft,,,13
mizuno-wom-auth-singlet-w-14,,,,,,,FALSE,Size,L,U2EA7301-14-L,26,,TRUE,draft,,,13
mizuno-wom-auth-singlet-w-14,,,,,,,FALSE,Size,XL,U2EA7301-14-XL,26,,TRUE,draft,,,13
mizuno-wom-auth-singlet-w-14,,,,,,,FALSE,Size,XXL,U2EA7301-14-XXL,26,,TRUE,draft,,,13
mizuno-wom-auth-singlet-w-14,,,,,,,FALSE,Size,3XL,U2EA7301-14-3XL,26,,TRUE,draft,,,13
mizuno-mizuno-training-tee-w-14,Mizuno - Mizuno Training Tee (w) - 14,,Mizuno,Apparel & Accessories,Teamwear,"mizuno-teamwear, style-32eab765, colour-14, vat-standard",FALSE,Size,XS,32EAB765-14-XS,,,TRUE,draft,,1,
mizuno-mizuno-training-tee-w-14,,,,,,,FALSE,Size,S,32EAB765-14-S,,,TRUE,draft,,,
mizuno-mizuno-training-tee-w-14,,,,,,,FALSE,Size,M,32EAB765-14-M,,,TRUE,draft,,,
mizuno-mizuno-training-tee-w-14,,,,,,,FALSE,Size,L,32EAB765-14-L,,,TRUE,draft,,,
mizuno-mizuno-training-tee-w-14,,,,,,,FALSE,Size,XL,32EAB765-14-XL,,,TRUE,draft,,,
mizuno-mizuno-training-tee-w-14,,,,,,,FALSE,Size,XXL,32EAB765-14-XXL,,,TRUE,draft,,,
mizuno-mizuno-training-tee-w-14,,,,,,,FALSE,Size,3XL,32EAB765-14-3XL,,,TRUE,draft,,,
mizuno-auth-rain-jacket-w-w-14,Mizuno - Auth Rain Jacket W(w) - 14,,Mizuno,Apparel & Accessories,Teamwear,"mizuno-teamwear, style-32eea710, colour-14, vat-standard",FALSE,Size,XS,32EEA710-14-XS,,,TRUE,draft,,1,
mizuno-auth-rain-jacket-w-w-14,,,,,,,FALSE,Size,S,32EEA710-14-S,,,TRUE,draft,,,
mizuno-auth-rain-jacket-w-w-14,,,,,,,FALSE,Size,M,32EEA710-14-M,,,TRUE,draft,,,
mizuno-auth-rain-jacket-w-w-14,,,,,,,FALSE,Size,L,32EEA710-14-L,,,TRUE,draft,,,
mizuno-auth-rain-jacket-w-w-14,,,,,,,FALSE,Size,XL,32EEA710-14-XL,,,TRUE,draft,,,
mizuno-auth-rain-jacket-w-w-14,,,,,,,FALSE,Size,XXL,32EEA710-14-XXL,,,TRUE,draft,,,
mizuno-nara-training-sweat-w-14,Mizuno - Nara Training Sweat W - 14,,Mizuno,Apparel & Accessories,Teamwear,"mizuno-teamwear, style-32eca703, colour-14, vat-standard",FALSE,Size,XS,32ECA703-14-XS,,,TRUE,draft,,1,
mizuno-nara-training-sweat-w-14,,,,,,,FALSE,Size,S,32ECA703-14-S,,,TRUE,draft,,,
mizuno-nara-training-sweat-w-14,,,,,,,FALSE,Size,M,32ECA703-14-M,,,TRUE,draft,,,
mizuno-nara-training-sweat-w-14,,,,,,,FALSE,Size,L,32ECA703-14-L,,,TRUE,draft,,,
mizuno-nara-training-sweat-w-14,,,,,,,FALSE,Size,XL,32ECA703-14-XL,,,TRUE,draft,,,
mizuno-nara-training-sweat-w-14,,,,,,,FALSE,Size,XXL,32ECA703-14-XXL,,,TRUE,draft,,,
mizuno-shizuoka-tech-fleece-w-09,Mizuno - Shizuoka Tech Fleece (w) - 09,,Mizuno,Apparel & Accessories,Teamwear,"mizuno-teamwear, style-32eca705, colour-09, vat-standard",FALSE,Size,XS,32ECA705-09-XS,,,TRUE,draft,,1,
mizuno-shizuoka-tech-fleece-w-09,,,,,,,FALSE,Size,S,32ECA705-09-S,,,TRUE,draft,,,
mizuno-shizuoka-tech-fleece-w-09,,,,,,,FALSE,Size,M,32ECA705-09-M,,,TRUE,draft,,,
mizuno-shizuoka-tech-fleece-w-09,,,,,,,FALSE,Size,L,32ECA705-09-L,,,TRUE,draft,,,
mizuno-shizuoka-tech-fleece-w-09,,,,,,,FALSE,Size,XL,32ECA705-09-XL,,,TRUE,draft,,,
mizuno-shizuoka-tech-fleece-w-09,,,,,,,FALSE,Size,XXL,32ECA705-09-XXL,,,TRUE,draft,,,
mizuno-shizuoka-tech-fleece-w-09,,,,,,,FALSE,Size,3XL,32ECA705-09-3XL,,,TRUE,draft,,,
mizuno-shizuoka-t-pant-w-w-black,Mizuno - Shizuoka T Pant W(w) - Black,,Mizuno,Apparel & Accessories,Teamwear,"mizuno-teamwear, style-32ed8c01, colour-09, color-black, vat-standard",FALSE,Size,XS,32ED8C01-09-XS,46,,TRUE,draft,https://www.mizunodirect.com/img_catalog/32ED8C0109.jpg,1,23
mizuno-shizuoka-t-pant-w-w-black,,,,,,,FALSE,Size,S,32ED8C01-09-S,46,,TRUE,draft,,,23
mizuno-shizuoka-t-pant-w-w-black,,,,,,,FALSE,Size,M,32ED8C01-09-M,46,,TRUE,draft,,,23
mizuno-shizuoka-t-pant-w-w-black,,,,,,,FALSE,Size,L,32ED8C01-09-L,46,,TRUE,draft,,,23
mizuno-shizuoka-t-pant-w-w-black,,,,,,,FALSE,Size,XL,32ED8C01-09-XL,46,,TRUE,draft,,,23
mizuno-shizuoka-t-pant-w-w-black,,,,,,,FALSE,Size,XXL,32ED8C01-09-XXL,46,,TRUE,draft,,,23
mizuno-shizuoka-t-pant-w-w-black,,,,,,,FALSE,Size,3XL,32ED8C01-09-3XL,46,,TRUE,draft,,,23
mizuno-nara-track-pant-w-w-black,Mizuno - Nara Track Pant W(w) - Black,,Mizuno,Apparel & Accessories,Teamwear,"mizuno-teamwear, style-32eda701, colour-09, color-black, vat-standard",FALSE,Size,XS,32EDA701-09-XS,46,,TRUE,draft,https://www.mizunodirect.com/img_catalog/32EDA70109.jpg,1,23
mizuno-nara-track-pant-w-w-black,,,,,,,FALSE,Size,S,32EDA701-09-S,46,,TRUE,draft,,,23
mizuno-nara-track-pant-w-w-black,,,,,,,FALSE,Size,M,32EDA701-09-M,46,,TRUE,draft,,,23
mizuno-nara-track-pant-w-w-black,,,,,,,FALSE,Size,L,32EDA701-09-L,46,,TRUE,draft,,,23
mizuno-nara-track-pant-w-w-black,,,,,,,FALSE,Size,XL,32EDA701-09-XL,46,,TRUE,draft,,,23
mizuno-nara-track-pant-w-w-black,,,,,,,FALSE,Size,XXL,32EDA701-09-XXL,46,,TRUE,draft,,,23
mizuno-nara-track-pant-w-w-black,,,,,,,FALSE,Size,3XL,32EDA701-09-3XL,46,,TRUE,draft,,,23
mizuno-mizuno-ter-hoodie-jr-c-grey-melange,Mizuno - Mizuno Ter Hoodie Jr(c) - Grey Melange,,Mizuno,Apparel & Accessories,Teamwear,"mizuno-teamwear, style-32ec9b60, colour-07, color-grey-melange, vat-exempt-junior",FALSE,Size,116,32EC9B60-07-116,38,,FALSE,draft,https://www.mizunodirect.com/img_catalog/32EC9B6007.jpg,1,19
mizuno-mizuno-ter-hoodie-jr-c-grey-melange,,,,,,,FALSE,Size,128,32EC9B60-07-128,38,,FALSE,draft,,,19
mizuno-mizuno-ter-hoodie-jr-c-grey-melange,,,,,,,FALSE,Size,140,32EC9B60-07-140,38,,FALSE,draft,,,19
mizuno-mizuno-ter-hoodie-jr-c-grey-melange,,,,,,,FALSE,Size,152,32EC9B60-07-152,38,,FALSE,draft,,,19
mizuno-mizuno-ter-hoodie-jr-c-grey-melange,,,,,,,FALSE,Size,164,32EC9B60-07-164,38,,FALSE,draft,,,19
mizuno-mizuno-ter-hoodie-jr-c-navy,Mizuno - Mizuno Ter Hoodie Jr(c) - Navy,,Mizuno,Apparel & Accessories,Teamwear,"mizuno-teamwear, style-32ec9b60, colour-14, color-navy, vat-exempt-junior",FALSE,Size,116,32EC9B60-14-116,38,,FALSE,draft,https://www.mizunodirect.com/img_catalog/32EC9B6014.jpg,1,19
mizuno-mizuno-ter-hoodie-jr-c-navy,,,,,,,FALSE,Size,128,32EC9B60-14-128,38,,FALSE,draft,,,19
mizuno-mizuno-ter-hoodie-jr-c-navy,,,,,,,FALSE,Size,140,32EC9B60-14-140,38,,FALSE,draft,,,19
mizuno-mizuno-ter-hoodie-jr-c-navy,,,,,,,FALSE,Size,152,32EC9B60-14-152,38,,FALSE,draft,,,19
mizuno-mizuno-ter-hoodie-jr-c-navy,,,,,,,FALSE,Size,164,32EC9B60-14-164,38,,FALSE,draft,,,19
mizuno-mizuno-ter-hoodie-jr-c-09,Mizuno - Mizuno Ter Hoodie Jr(c) - 09,,Mizuno,Apparel & Accessories,Teamwear,"mizuno-teamwear, style-32ec9b60c, colour-09, vat-exempt-junior",FALSE,Size,116,32EC9B60C-09-116,,,FALSE,draft,https://www.mizunodirect.com/img_catalog/32EC9B6009.jpg,1,
mizuno-mizuno-ter-hoodie-jr-c-09,,,,,,,FALSE,Size,128,32EC9B60C-09-128,,,FALSE,draft,,,
mizuno-mizuno-ter-hoodie-jr-c-09,,,,,,,FALSE,Size,140,32EC9B60C-09-140,,,FALSE,draft,,,
mizuno-mizuno-ter-hoodie-jr-c-09,,,,,,,FALSE,Size,152,32EC9B60C-09-152,,,FALSE,draft,,,
mizuno-mizuno-ter-hoodie-jr-c-09,,,,,,,FALSE,Size,164,32EC9B60C-09-164,,,FALSE,draft,,,
mizuno-chiba-hoodie-jk-jr-c-09,Mizuno - Chiba Hoodie Jk Jr(c) - 09,,Mizuno,Apparel & Accessories,Teamwear,"mizuno-teamwear, style-32eca960, colour-09, vat-exempt-junior",FALSE,Size,116,32ECA960-09-116,,,FALSE,draft,,1,
mizuno-chiba-hoodie-jk-jr-c-09,,,,,,,FALSE,Size,128,32ECA960-09-128,,,FALSE,draft,,,
mizuno-chiba-hoodie-jk-jr-c-09,,,,,,,FALSE,Size,140,32ECA960-09-140,,,FALSE,draft,,,
mizuno-chiba-hoodie-jk-jr-c-09,,,,,,,FALSE,Size,152,32ECA960-09-152,,,FALSE,draft,,,
mizuno-chiba-hoodie-jk-jr-c-09,,,,,,,FALSE,Size,164,32ECA960-09-164,,,FALSE,draft,,,
mizuno-jr-osaka-wind-jkt-c-black,Mizuno - Jr Osaka Wind Jkt(c) - Black,,Mizuno,Apparel & Accessories,Teamwear,"mizuno-teamwear, style-u2ee8901, colour-09, color-black, vat-exempt-junior",FALSE,Size,116,U2EE8901-09-116,46,,FALSE,draft,https://www.mizunodirect.com/img_catalog/U2EE890109.jpg,1,23
mizuno-jr-osaka-wind-jkt-c-black,,,,,,,FALSE,Size,128,U2EE8901-09-128,46,,FALSE,draft,,,23
mizuno-jr-osaka-wind-jkt-c-black,,,,,,,FALSE,Size,140,U2EE8901-09-140,46,,FALSE,draft,,,23
mizuno-jr-osaka-wind-jkt-c-black,,,,,,,FALSE,Size,152,U2EE8901-09-152,46,,FALSE,draft,,,23
mizuno-jr-osaka-wind-jkt-c-black,,,,,,,FALSE,Size,164,U2EE8901-09-164,46,,FALSE,draft,,,23
mizuno-mizuno-club-jk-jr-c-black,Mizuno - Mizuno Club Jk Jr(c) - Black,,Mizuno,Apparel & Accessories,Teamwear,"mizuno-teamwear, style-32fe9b07, colour-09, color-black, vat-exempt-junior",FALSE,Size,116,32FE9B07-09-116,46,,FALSE,draft,https://www.mizunodirect.com/img_catalog/32FE9B0709.jpg,1,23
mizuno-mizuno-club-jk-jr-c-black,,,,,,,FALSE,Size,128,32FE9B07-09-128,46,,FALSE,draft,,,23
mizuno-mizuno-club-jk-jr-c-black,,,,,,,FALSE,Size,140,32FE9B07-09-140,46,,FALSE,draft,,,23
mizuno-mizuno-club-jk-jr-c-black,,,,,,,FALSE,Size,152,32FE9B07-09-152,46,,FALSE,draft,,,23
mizuno-mizuno-club-jk-jr-c-black,,,,,,,FALSE,Size,164,32FE9B07-09-164,46,,FALSE,draft,,,23
mizuno-jr-takeshi-g-shorts-c-black,Mizuno - Jr Takeshi G Shorts(c) - Black,,Mizuno,Apparel & Accessories,Teamwear,"mizuno-teamwear, style-32eb4b01, colour-09, color-black, vat-exempt-junior",FALSE,Size,Y8,32EB4B01-09-Y8,26,,FALSE,draft,https://www.mizunodirect.com/img_catalog/32EB4B0109.jpg,1,13
mizuno-jr-takeshi-g-shorts-c-black,,,,,,,FALSE,Size,Y10,32EB4B01-09-Y10,26,,FALSE,draft,,,13
mizuno-jr-takeshi-g-shorts-c-black,,,,,,,FALSE,Size,Y12,32EB4B01-09-Y12,26,,FALSE,draft,,,13
mizuno-jr-takeshi-g-shorts-c-black,,,,,,,FALSE,Size,YXS,32EB4B01-09-YXS,26,,FALSE,draft,,,13
mizuno-jr-takeshi-g-shorts-c-black,,,,,,,FALSE,Size,Y6,32EB4B01-09-Y6,26,,FALSE,draft,,,13
mizuno-authentic-r-short-jr-c-white,Mizuno - Authentic R Short Jr(c) - White,,Mizuno,Apparel & Accessories,Teamwear,"mizuno-teamwear, style-32eb8b11, colour-01, color-white, vat-exempt-junior",FALSE,Size,116,32EB8B11-01-116,26,,FALSE,draft,https://www.mizunodirect.com/img_catalog/32EB8B1101.jpg,1,13
mizuno-authentic-r-short-jr-c-white,,,,,,,FALSE,Size,128,32EB8B11-01-128,26,,FALSE,draft,,,13
mizuno-authentic-r-short-jr-c-white,,,,,,,FALSE,Size,140,32EB8B11-01-140,26,,FALSE,draft,,,13
mizuno-authentic-r-short-jr-c-white,,,,,,,FALSE,Size,152,32EB8B11-01-152,26,,FALSE,draft,,,13
mizuno-authentic-r-short-jr-c-white,,,,,,,FALSE,Size,164,32EB8B11-01-164,26,,FALSE,draft,,,13
mizuno-authentic-r-short-jr-c-navy,Mizuno - Authentic R Short Jr(c) - Navy,,Mizuno,Apparel & Accessories,Teamwear,"mizuno-teamwear, style-32eb8b11, colour-14, color-navy, vat-exempt-junior",FALSE,Size,116,32EB8B11-14-116,26,,FALSE,draft,https://www.mizunodirect.com/img_catalog/32EB8B1114.jpg,1,13
mizuno-authentic-r-short-jr-c-navy,,,,,,,FALSE,Size,128,32EB8B11-14-128,26,,FALSE,draft,,,13
mizuno-authentic-r-short-jr-c-navy,,,,,,,FALSE,Size,140,32EB8B11-14-140,26,,FALSE,draft,,,13
mizuno-authentic-r-short-jr-c-navy,,,,,,,FALSE,Size,152,32EB8B11-14-152,26,,FALSE,draft,,,13
mizuno-authentic-r-short-jr-c-navy,,,,,,,FALSE,Size,164,32EB8B11-14-164,26,,FALSE,draft,,,13
mizuno-core-bermuda-jr-c-black,Mizuno - Core Bermuda Jr(c) - Black,,Mizuno,Apparel & Accessories,Teamwear,"mizuno-teamwear, style-32eb9935, colour-09, color-black, vat-exempt-junior",FALSE,Size,116,32EB9935-09-116,26,,FALSE,draft,https://www.mizunodirect.com/img_catalog/32EB993509.jpg,1,13
mizuno-core-bermuda-jr-c-black,,,,,,,FALSE,Size,128,32EB9935-09-128,26,,FALSE,draft,,,13
mizuno-core-bermuda-jr-c-black,,,,,,,FALSE,Size,140,32EB9935-09-140,26,,FALSE,draft,,,13
mizuno-core-bermuda-jr-c-black,,,,,,,FALSE,Size,152,32EB9935-09-152,26,,FALSE,draft,,,13
mizuno-core-bermuda-jr-c-black,,,,,,,FALSE,Size,164,32EB9935-09-164,26,,FALSE,draft,,,13
mizuno-jr-takeshi-g-shorts-c-01,Mizuno - Jr Takeshi G Shorts(c) - 01,,Mizuno,Apparel & Accessories,Teamwear,"mizuno-teamwear, style-32eb4b03, colour-01, vat-exempt-junior",FALSE,Size,Y6,32EB4B03-01-Y6,26,,FALSE,draft,https://www.mizunodirect.com/img_catalog/32EB4B0301.jpg,1,13
mizuno-jr-takeshi-g-shorts-c-01,,,,,,,FALSE,Size,Y8,32EB4B03-01-Y8,26,,FALSE,draft,,,13
mizuno-jr-takeshi-g-shorts-c-01,,,,,,,FALSE,Size,Y10,32EB4B03-01-Y10,26,,FALSE,draft,,,13
mizuno-jr-takeshi-g-shorts-c-01,,,,,,,FALSE,Size,Y12,32EB4B03-01-Y12,26,,FALSE,draft,,,13
mizuno-jr-takeshi-g-shorts-c-01,,,,,,,FALSE,Size,YXS,32EB4B03-01-YXS,26,,FALSE,draft,,,13
mizuno-jr-takeshi-g-shorts-c-09,Mizuno - Jr Takeshi G Shorts(c) - 09,,Mizuno,Apparel & Accessories,Teamwear,"mizuno-teamwear, style-32eb1b05, colour-09, vat-exempt-junior",FALSE,Size,116,32EB1B05-09-116,26,,FALSE,draft,https://www.mizunodirect.com/img_catalog/32EB1B0509.jpg,1,13
mizuno-jr-takeshi-g-shorts-c-09,,,,,,,FALSE,Size,128,32EB1B05-09-128,26,,FALSE,draft,,,13
mizuno-jr-takeshi-g-shorts-c-09,,,,,,,FALSE,Size,140,32EB1B05-09-140,26,,FALSE,draft,,,13
mizuno-jr-takeshi-g-shorts-c-09,,,,,,,FALSE,Size,152,32EB1B05-09-152,26,,FALSE,draft,,,13
mizuno-jr-takeshi-g-shorts-c-09,,,,,,,FALSE,Size,164,32EB1B05-09-164,26,,FALSE,draft,,,13
mizuno-j-takeshi-g-shorts-l-c-01,Mizuno - J Takeshi G Shorts L(c) - 01,,Mizuno,Apparel & Accessories,Teamwear,"mizuno-teamwear, style-32eb1b06, colour-01, vat-exempt-junior",FALSE,Size,116,32EB1B06-01-116,,,FALSE,draft,https://www.mizunodirect.com/img_catalog/32EB4A0301.jpg,1,
mizuno-j-takeshi-g-shorts-l-c-01,,,,,,,FALSE,Size,128,32EB1B06-01-128,,,FALSE,draft,,,
mizuno-j-takeshi-g-shorts-l-c-01,,,,,,,FALSE,Size,140,32EB1B06-01-140,,,FALSE,draft,,,
mizuno-j-takeshi-g-shorts-l-c-01,,,,,,,FALSE,Size,152,32EB1B06-01-152,,,FALSE,draft,,,
mizuno-j-takeshi-g-shorts-l-c-01,,,,,,,FALSE,Size,164,32EB1B06-01-164,,,FALSE,draft,,,
mizuno-jr-stock-skort-c-black,Mizuno - Jr Stock Skort(c) - Black,,Mizuno,Apparel & Accessories,Teamwear,"mizuno-teamwear, style-32eb8d14, colour-09, color-black, vat-exempt-junior",FALSE,Size,116,32EB8D14-09-116,24,,FALSE,draft,https://www.mizunodirect.com/img_catalog/32EB8D1409.jpg,1,12
mizuno-jr-stock-skort-c-black,,,,,,,FALSE,Size,128,32EB8D14-09-128,24,,FALSE,draft,,,12
mizuno-jr-stock-skort-c-black,,,,,,,FALSE,Size,140,32EB8D14-09-140,24,,FALSE,draft,,,12
mizuno-jr-stock-skort-c-black,,,,,,,FALSE,Size,152,32EB8D14-09-152,24,,FALSE,draft,,,12
mizuno-jr-stock-skort-c-black,,,,,,,FALSE,Size,164,32EB8D14-09-164,24,,FALSE,draft,,,12
mizuno-shizuoka-ft-tee-jr-c-black,Mizuno - Shizuoka Ft Tee Jr(c) - Black,,Mizuno,Apparel & Accessories,Teamwear,"mizuno-teamwear, style-32ea8b05, colour-09, color-black, vat-exempt-junior",FALSE,Size,Y6,32EA8B05-09-Y6,22,,FALSE,draft,https://www.mizunodirect.com/img_catalog/32EA8B0509.jpg,1,11
mizuno-shizuoka-ft-tee-jr-c-black,,,,,,,FALSE,Size,Y8,32EA8B05-09-Y8,22,,FALSE,draft,,,11
mizuno-shizuoka-ft-tee-jr-c-black,,,,,,,FALSE,Size,Y10,32EA8B05-09-Y10,22,,FALSE,draft,,,11
mizuno-shizuoka-ft-tee-jr-c-black,,,,,,,FALSE,Size,Y12,32EA8B05-09-Y12,22,,FALSE,draft,,,11
mizuno-shizuoka-ft-tee-jr-c-black,,,,,,,FALSE,Size,YXS,32EA8B05-09-YXS,22,,FALSE,draft,,,11
mizuno-jr-core-ss-tee-c-10,Mizuno - Jr Core Ss Tee(c) - 10,,Mizuno,Apparel & Accessories,Teamwear,"mizuno-teamwear, style-32ea7401, colour-10, vat-exempt-junior",FALSE,Size,116,32EA7401-10-116,22,,FALSE,draft,https://www.mizunodirect.com/img_catalog/32EA7401101.jpg,1,11
mizuno-jr-core-ss-tee-c-10,,,,,,,FALSE,Size,128,32EA7401-10-128,22,,FALSE,draft,,,11
mizuno-jr-core-ss-tee-c-10,,,,,,,FALSE,Size,140,32EA7401-10-140,22,,FALSE,draft,,,11
mizuno-jr-core-ss-tee-c-10,,,,,,,FALSE,Size,152,32EA7401-10-152,22,,FALSE,draft,,,11
